-1.456118822097778320e-01,4.580129086971282959e-01,4.617719948291778564e-01,3.804821252822875977e+00,5.485562235116958618e-02,8.039515465497970581e-02,-7.642642408609390259e-02,-3.405521392822265625e+00,-4.061885923147201538e-02,-5.471811294555664062e+00,-1.275024414062500000e+00,-2.857498452067375183e-02,-1.406340122222900391e+01,-1.115396618843078613e-01,1.036774754524230957e+00,1.823419094085693359e+00,-1.596280336380004883e+00,1.174465060234069824e+00,-1.109307408332824707e-01,-1.356204152107238770e-01,3.325226783752441406e+00,8.732793480157852173e-02,4.566471278667449951e-02,2.026953220367431641e+00,2.726346731185913086e+00,1.390446871519088745e-01,-5.325587466359138489e-02,-6.450776457786560059e-01,-1.894279718399047852e-01,7.832298874855041504e-01,-1.269586384296417236e-01,-1.786247640848159790e-01,-8.189843893051147461e-01,-2.357136011123657227e+00,8.411672711372375488e-01,-1.973637044429779053e-01,1.359520792961120605e+00,4.843862727284431458e-02,-1.261361539363861084e-01,2.156470775604248047e+00,-4.658042430877685547e+00,2.221949547529220581e-01,1.056281030178070068e-01,2.002676725387573242e+00,-5.096833229064941406e+00,-1.167137145996093750e+00,-1.246418580412864685e-01,-1.087998598814010620e-02,-2.716286182403564453e-01,-2.728873014450073242e+00,-4.467805385589599609e+00,-1.541225075721740723e+00,-4.217885434627532959e-01,2.777505517005920410e-01,-3.954894095659255981e-02,1.827352643013000488e+00,1.832509785890579224e-01,-1.348400473594665527e+00,-9.826925396919250488e-01,-2.288723707199096680e+00,-4.666858017444610596e-01,2.941976785659790039e+00,4.295160528272390366e-03,8.092830330133438110e-02
-1.588331311941146851e-01,-2.185712337493896484e+00,-6.423938870429992676e-01,-1.528696417808532715e+00,-1.936275362968444824e-01,1.573745608329772949e-01,-1.234715059399604797e-01,-3.311657905578613281e+00,1.926975846290588379e-01,3.569365262985229492e+00,8.772608041763305664e-01,1.772671192884445190e-01,3.485501110553741455e-01,-1.982366442680358887e-01,3.120014667510986328e+00,9.654669165611267090e-01,3.345994710922241211e+00,5.531342506408691406e+00,-7.140324264764785767e-02,-1.094281435012817383e+00,1.366166710853576660e+00,-1.062559708952903748e-01,-5.283828824758529663e-02,-9.128739237785339355e-01,-9.047511219978332520e-01,-2.021622359752655029e-01,-7.791734486818313599e-02,-2.453229576349258423e-01,-2.179574668407440186e-01,7.951879501342773438e-01,-2.753810644149780273e+00,-2.342655807733535767e-01,7.386361360549926758e-01,4.298990726470947266e+00,-1.183838605880737305e+00,-1.735468357801437378e-01,-5.971832871437072754e-01,-1.167544573545455933e-01,9.701985120773315430e-02,1.060019254684448242e+00,-1.978604555130004883e+00,-2.426388859748840332e-02,-1.252636611461639404e-01,-1.164236354827880859e+01,-3.638864457607269287e-01,-1.826494574546813965e+00,-7.270189762115478516e+00,-2.241946309804916382e-01,-1.132364720106124878e-01,4.230477333068847656e+00,1.692454934120178223e+00,6.218242645263671875e-01,3.121267557144165039e-01,1.750425696372985840e+00,-9.519118070602416992e-02,-7.804338335990905762e-01,-7.255507260560989380e-02,4.660737887024879456e-02,2.145949602127075195e+00,-2.715887069702148438e+00,6.777479648590087891e+00,-4.998117387294769287e-01,-1.596504896879196167e-01,-1.059479117393493652e-01
-1.039997190237045288e-01,-9.794606208801269531e+00,1.194169282913208008e+00,-6.127692461013793945e-01,-1.597861945629119873e-02,8.568299002945423126e-03,-8.223489858210086823e-03,-6.702804565429687500e-01,3.426256403326988220e-02,3.819271922111511230e-01,-1.146915793418884277e+00,-3.641375601291656494e-01,2.115781307220458984e+00,3.687680512666702271e-02,-1.015666842460632324e+00,-3.942460775375366211e+00,-4.373927116394042969e+00,1.048949360847473145e+00,5.715895071625709534e-02,-4.053024947643280029e-01,-6.286568164825439453e+00,-1.194486469030380249e-01,-1.275666207075119019e-01,-1.731816887855529785e+00,-3.020268380641937256e-01,8.000928908586502075e-02,-1.589398980140686035e-01,5.375817418098449707e-01,-5.545918345451354980e-01,-2.331765174865722656e+00,-3.134949207305908203e+00,1.624806411564350128e-02,-4.902432262897491455e-01,-3.073499798774719238e-01,-7.884987592697143555e-01,-1.469317078590393066e-01,-1.790803551673889160e+00,5.368405953049659729e-02,-1.730102151632308960e-01,-1.259867763519287109e+01,-4.713172614574432373e-01,-2.423964142799377441e-01,-1.116269305348396301e-01,-1.300655722618103027e+00,-1.654894202947616577e-01,-1.601709485054016113e+00,-6.582663655281066895e-01,3.675528988242149353e-02,-7.506783008575439453e+00,7.796049118041992188e-02,-2.532361030578613281e+00,2.304731756448745728e-01,7.247696816921234131e-02,-2.145201921463012695e+00,-1.318240314722061157e-01,1.220678091049194336e+00,6.796976178884506226e-02,-1.545517802238464355e+00,1.238499283790588379e+00,1.486817836761474609e+00,-3.682219684123992920e-01,-2.093494653701782227e+00,-2.593227028846740723e-01,-3.008914887905120850e-01
1.098886281251907349e-01,1.608349919319152832e+00,1.594469070434570312e+00,-1.920974105596542358e-01,-3.067322373390197754e-01,-2.670822441577911377e-01,-3.663929700851440430e-01,-1.074021220207214355e+00,7.734193801879882812e-01,6.893996149301528931e-02,1.957538723945617676e+00,1.432186216115951538e-01,-2.582933187484741211e+00,-1.515583395957946777e-01,1.083499908447265625e+00,2.270157575607299805e+00,8.606169819831848145e-01,1.919613242149353027e+00,-6.175840273499488831e-02,1.730805262923240662e-02,-2.170200824737548828e+00,-6.205852627754211426e-01,1.031247992068529129e-02,2.989832639694213867e+00,-8.277250528335571289e-01,2.230579033493995667e-02,-3.320251032710075378e-02,3.842624187469482422e+00,-4.140185713768005371e-01,-1.534000515937805176e+00,-2.613601207733154297e+00,-8.071756921708583832e-03,6.843258738517761230e-01,-6.533177852630615234e+00,-1.022814661264419556e-01,-1.856826990842819214e-01,7.067663669586181641e-01,-1.370694488286972046e-01,-3.405215144157409668e-01,1.440417051315307617e+00,-1.314924359321594238e-01,-6.661237031221389771e-02,-7.535595446825027466e-02,2.384690999984741211e+00,-2.200850695371627808e-01,-2.762852430343627930e+00,1.880379438400268555e+00,-3.796894848346710205e-02,1.019011139869689941e+00,-3.336741924285888672e-01,-2.129755258560180664e+00,5.301403999328613281e-01,-7.655228674411773682e-02,-1.284214115142822266e+01,-3.642311319708824158e-02,4.765903949737548828e-01,-4.670035094022750854e-02,-2.220342636108398438e+00,2.430722266435623169e-01,2.966170310974121094e-01,4.457046508789062500e+00,-4.044559895992279053e-01,-1.163265705108642578e-01,-1.989503502845764160e-01
-8.069654554128646851e-02,1.849309504032135010e-01,4.976454079151153564e-01,-3.241537883877754211e-02,-9.645648300647735596e-02,-2.846786379814147949e-01,2.254780083894729614e-01,-1.660773086547851562e+01,2.824986726045608521e-02,2.961579263210296631e-01,-6.421756148338317871e-01,-4.567529261112213135e-02,-2.180288314819335938e+01,9.415737539529800415e-02,-3.336775898933410645e-01,1.138540506362915039e+00,-2.357619094848632812e+01,-6.194100975990295410e-01,-2.207823097705841064e-01,-2.630836069583892822e-01,-1.348101329803466797e+01,-3.223912715911865234e-01,-2.789265848696231842e-02,-4.913247823715209961e-01,1.676670759916305542e-01,-1.085436120629310608e-01,-3.805871307849884033e-02,-3.166875839233398438e-01,2.477223053574562073e-02,7.532274127006530762e-01,-7.695399224758148193e-02,-2.424273341894149780e-01,4.238680005073547363e-01,-5.796792507171630859e+00,-1.572540253400802612e-01,-9.954301267862319946e-02,-3.153497874736785889e-01,-5.248199775815010071e-02,2.632662467658519745e-02,4.708618521690368652e-01,1.191872954368591309e-01,-2.669475786387920380e-02,1.924726366996765137e-02,-1.676734089851379395e+00,7.484399080276489258e-01,-1.537770462036132812e+01,-8.904325366020202637e-01,-1.296817660331726074e-01,-4.053552746772766113e-01,-3.795264244079589844e+00,-7.263856887817382812e+00,1.761647462844848633e-01,-6.284876167774200439e-02,3.586278557777404785e-01,-4.350081086158752441e-03,1.227538228034973145e+00,-1.219514906406402588e-01,-1.614102721214294434e+00,-9.659682214260101318e-02,-2.978179156780242920e-01,-7.516158223152160645e-01,-1.454800069332122803e-01,-2.560839951038360596e-01,-1.699672341346740723e-01
-1.526773571968078613e-01,-4.726862162351608276e-02,-6.206199526786804199e-02,1.845628395676612854e-02,8.020758628845214844e-02,1.345880776643753052e-01,2.973505482077598572e-02,6.834885478019714355e-02,-7.787527889013290405e-02,-1.643138676881790161e-01,-1.964269764721393585e-02,-6.032655388116836548e-02,1.273636519908905029e-01,4.566698893904685974e-02,1.184987351298332214e-01,1.681083589792251587e-01,1.752853579819202423e-02,-6.858973205089569092e-02,-1.030779480934143066e-01,-3.712173178791999817e-02,-3.784700930118560791e-01,-6.835333257913589478e-02,-9.653061628341674805e-03,2.295918017625808716e-01,-1.319460123777389526e-01,1.935357153415679932e-01,1.447031795978546143e-01,9.222709387540817261e-02,-1.426292806863784790e-01,1.005382984876632690e-01,1.272930111736059189e-02,1.057739555835723877e-01,-1.060649603605270386e-01,-6.706903874874114990e-02,-2.447942644357681274e-02,-3.002385795116424561e-02,1.106130927801132202e-01,-1.465827822685241699e-01,-1.724464595317840576e-01,-8.540914207696914673e-02,-1.042770892381668091e-01,-1.428112573921680450e-02,5.734580568969249725e-03,5.401543900370597839e-02,-1.048999950289726257e-01,1.045943200588226318e-01,-6.728076189756393433e-02,1.284149438142776489e-01,-6.282874941825866699e-02,-8.937399834394454956e-02,-1.870979927480220795e-02,-9.099756181240081787e-02,1.271049305796623230e-02,6.155904382467269897e-02,8.088921755552291870e-02,1.349594593048095703e-01,1.415418088436126709e-02,1.805841773748397827e-01,-2.114764004945755005e-01,-1.395283043384552002e-01,-1.039652004837989807e-01,-5.094885826110839844e-03,-1.800009757280349731e-01,2.459472790360450745e-02
7.119136303663253784e-02,-1.000677943229675293e+00,-1.478075832128524780e-01,-3.510552883148193359e+00,3.698653541505336761e-03,-1.080816164612770081e-01,-3.040898740291595459e-01,-6.365459918975830078e+00,1.103312745690345764e-01,1.536088436841964722e-02,-2.383020401000976562e+00,8.570972084999084473e-02,-7.686485767364501953e+00,9.215512871742248535e-02,-2.568322658538818359e+00,3.388828039169311523e+00,1.995808362960815430e+00,-2.698236703872680664e+00,-3.909030929207801819e-02,-9.092004597187042236e-02,-2.569307565689086914e+00,-1.808824837207794189e-01,-1.607284247875213623e-01,-3.333132266998291016e+00,1.656077623367309570e+00,5.515488982200622559e-02,-7.473830878734588623e-02,-1.752544999122619629e+00,-8.452935516834259033e-02,7.809903025627136230e-01,3.103361606597900391e+00,-7.167685031890869141e-02,-5.908474445343017578e+00,8.639580011367797852e-01,3.085284233093261719e-01,8.985152840614318848e-02,-7.501274347305297852e-01,-1.673862040042877197e-01,6.446603685617446899e-02,2.132809638977050781e+00,-1.014967486262321472e-01,5.314385518431663513e-02,-1.845757365226745605e-01,-4.593338966369628906e+00,6.734827756881713867e-01,-4.669320106506347656e+00,-1.696180701255798340e+00,-1.354637648910284042e-02,-3.440083265304565430e-01,-1.242199778556823730e+00,1.000712990760803223e+00,8.975940197706222534e-02,-1.355809569358825684e-01,-1.923231124877929688e+01,-2.249278873205184937e-01,1.854077577590942383e+00,-2.401811182498931885e-01,-3.449624300003051758e+00,8.231850862503051758e-01,-1.822612047195434570e+00,4.043454170227050781e+00,5.397174358367919922e-01,-2.056222707033157349e-01,6.289286911487579346e-02
3.938604518771171570e-02,4.531542584300041199e-02,-1.632442921400070190e-01,-5.391386896371841431e-02,6.523013114929199219e-02,2.875646390020847321e-02,-1.347556412220001221e-01,-1.653725951910018921e-01,7.847367972135543823e-02,-1.637413948774337769e-01,-1.471924930810928345e-01,8.900787681341171265e-02,1.651726849377155304e-02,2.007979005575180054e-01,-5.264512822031974792e-02,-1.838698796927928925e-02,-1.242685690522193909e-01,-1.128840371966362000e-01,8.558675646781921387e-03,1.728622466325759888e-01,7.727602869272232056e-02,-3.970738127827644348e-02,1.544133573770523071e-01,-9.602368623018264771e-02,-7.719380408525466919e-02,-7.194755971431732178e-02,-6.149300560355186462e-02,-1.276691909879446030e-02,1.163171604275703430e-01,2.096796222031116486e-02,2.161596342921257019e-02,1.546209007501602173e-01,1.210030764341354370e-01,4.252626001834869385e-02,1.035993918776512146e-02,-1.069921329617500305e-01,-2.510157041251659393e-02,7.981277257204055786e-02,1.489720791578292847e-01,-6.254592537879943848e-02,1.140883713960647583e-01,1.457892954349517822e-01,5.897180363535881042e-02,-1.434908062219619751e-01,-4.371388256549835205e-02,-1.240317374467849731e-01,-4.090346768498420715e-02,-1.468808054924011230e-01,4.000040888786315918e-02,7.803022861480712891e-02,1.683604866266250610e-01,4.472089558839797974e-02,-7.859008759260177612e-02,9.327142685651779175e-02,-1.170235872268676758e-01,1.801175177097320557e-01,-1.525022536516189575e-01,-1.635949499905109406e-02,3.739131242036819458e-02,6.024608761072158813e-02,-8.870624005794525146e-02,3.428451716899871826e-02,-6.480503827333450317e-02,-1.172160729765892029e-01
-1.143716573715209961e-01,-6.768190264701843262e-01,-8.445595502853393555e-01,-2.591955423355102539e+00,-1.930695176124572754e-01,4.020398855209350586e-02,-6.173845753073692322e-02,6.317481398582458496e-01,-2.631043493747711182e-01,2.646511793136596680e+00,1.518785357475280762e+00,-2.299638986587524414e-01,1.132119297981262207e+00,-1.915448904037475586e-02,-9.943009614944458008e-01,-8.606714010238647461e-01,1.049780964851379395e+00,-4.692891120910644531e+00,2.259199135005474091e-02,1.645064502954483032e-01,-3.057555913925170898e+00,1.106163933873176575e-01,-1.026469692587852478e-01,-7.474477887153625488e-01,-8.654584288597106934e-01,-2.188522815704345703e-01,7.935929298400878906e-02,-8.119713068008422852e-01,1.159564852714538574e-01,7.835586071014404297e-01,-5.747301578521728516e-01,1.311759371310472488e-02,3.037824034690856934e-01,-2.607222795486450195e+00,1.125748276710510254e+00,1.121444180607795715e-01,-1.316122531890869141e+00,2.611109241843223572e-02,1.081235930323600769e-01,-1.410292625427246094e+00,8.475407361984252930e-01,-1.520105719566345215e+00,-2.252483218908309937e-01,1.922216653823852539e+00,3.646364212036132812e+00,4.369364738464355469e+00,2.187401294708251953e+00,-5.050261691212654114e-02,3.682122230529785156e-01,2.320572853088378906e+00,-5.493905544281005859e+00,-8.575012207031250000e+00,-3.651676476001739502e-01,1.086417555809020996e+00,-1.946693956851959229e-01,-2.864525794982910156e+00,-1.512448191642761230e-01,1.003966927528381348e+00,-9.576019048690795898e-01,2.531236886978149414e+00,8.814586400985717773e-01,-3.226272106170654297e+00,-1.294480860233306885e-01,-2.032972872257232666e-02
-2.714185416698455811e-02,-5.694949626922607422e-01,-1.902106165885925293e+00,6.064075827598571777e-01,-1.449656784534454346e-01,-8.944861590862274170e-02,-5.291353911161422729e-02,2.601675033569335938e+00,3.232279717922210693e-01,2.945382833480834961e+00,2.284400939941406250e+00,-7.110174000263214111e-02,-4.978779315948486328e+00,9.335047006607055664e-02,-3.332039341330528259e-02,-1.868056654930114746e+00,4.585342705249786377e-01,-2.641511201858520508e+00,-1.514768004417419434e-01,-2.864559292793273926e-01,-2.912256240844726562e+00,-4.913477599620819092e-02,1.155789848417043686e-02,1.905536055564880371e-01,-6.758915424346923828e+00,-1.043772995471954346e-01,-1.711004376411437988e-01,4.086019396781921387e-01,-6.770030409097671509e-02,-7.778778672218322754e-01,-8.722955703735351562e+00,1.395384818315505981e-01,-2.460582256317138672e-01,4.946084618568420410e-01,-2.223780304193496704e-01,1.137180104851722717e-01,-2.810036204755306244e-02,3.410362079739570618e-02,1.391703169792890549e-02,9.275293946266174316e-01,4.430547714233398438e+00,-1.161582693457603455e-01,1.481271237134933472e-01,8.975325226783752441e-01,5.026523590087890625e+00,-1.913702249526977539e+00,-6.423350572586059570e-01,-1.632183641195297241e-01,1.478376150131225586e+00,4.986278057098388672e+00,-2.147115468978881836e+00,8.425581455230712891e-01,-2.021305859088897705e-01,-1.522765636444091797e+00,9.072695672512054443e-02,-1.730605006217956543e+00,-3.439595550298690796e-02,2.570739030838012695e+00,-2.302108556032180786e-01,1.454937607049942017e-01,-3.518792152404785156e+00,-2.673695802688598633e+00,-7.335417438298463821e-03,-6.692855060100555420e-02
